2.550000 	 0.218699 	 0.411276 	 0.265154 	 0.108635 	 0.033058 	 0.008042 
2.560000 	 0.214592 	 0.410227 	 0.266143 	 0.109583 	 0.033498 	 0.008184 
2.570000 	 0.210495 	 0.409158 	 0.267121 	 0.110533 	 0.033942 	 0.008329 
2.580000 	 0.206409 	 0.408069 	 0.268089 	 0.111485 	 0.034388 	 0.008474 
2.590000 	 0.202334 	 0.406959 	 0.269048 	 0.112438 	 0.034838 	 0.008622 
2.600000 	 0.198270 	 0.405830 	 0.269996 	 0.113393 	 0.035292 	 0.008772 
2.610000 	 0.194217 	 0.404681 	 0.270934 	 0.114349 	 0.035749 	 0.008923 
2.620000 	 0.190176 	 0.403513 	 0.271861 	 0.115306 	 0.036209 	 0.009076 
2.630000 	 0.186147 	 0.402324 	 0.272778 	 0.116265 	 0.036673 	 0.009232 
2.640000 	 0.182130 	 0.401117 	 0.273684 	 0.117225 	 0.037140 	 0.009389 
2.650000 	 0.178125 	 0.399889 	 0.274580 	 0.118187 	 0.037611 	 0.009548 
2.660000 	 0.174132 	 0.398643 	 0.275465 	 0.119149 	 0.038085 	 0.009709 
2.670000 	 0.170152 	 0.397377 	 0.276340 	 0.120112 	 0.038562 	 0.009871 
2.680000 	 0.166185 	 0.396093 	 0.277203 	 0.121077 	 0.039043 	 0.010036 
2.690000 	 0.162230 	 0.394789 	 0.278055 	 0.122042 	 0.039527 	 0.010203 
2.700000 	 0.158289 	 0.393467 	 0.278897 	 0.123008 	 0.040014 	 0.010372 
2.710000 	 0.154361 	 0.392126 	 0.279727 	 0.123975 	 0.040505 	 0.010542 
2.720000 	 0.150446 	 0.390766 	 0.280546 	 0.124943 	 0.040999 	 0.010715 
2.730000 	 0.146546 	 0.389388 	 0.281354 	 0.125912 	 0.041496 	 0.010889 
2.740000 	 0.142659 	 0.387992 	 0.282150 	 0.126880 	 0.041997 	 0.011066 
2.750000 	 0.138786 	 0.386578 	 0.282935 	 0.127850 	 0.042501 	 0.011245 
2.760000 	 0.134927 	 0.385145 	 0.283709 	 0.128820 	 0.043009 	 0.011425 
2.770000 	 0.131083 	 0.383694 	 0.284470 	 0.129790 	 0.043519 	 0.011608 
2.780000 	 0.127253 	 0.382226 	 0.285221 	 0.130761 	 0.044033 	 0.011793 
2.790000 	 0.123439 	 0.380740 	 0.285959 	 0.131732 	 0.044551 	 0.011980 
2.800000 	 0.119639 	 0.379236 	 0.286686 	 0.132703 	 0.045071 	 0.012169 
2.810000 	 0.115854 	 0.377715 	 0.287401 	 0.133674 	 0.045595 	 0.012360 
2.820000 	 0.112084 	 0.376176 	 0.288103 	 0.134645 	 0.046122 	 0.012553 
2.830000 	 0.108330 	 0.374621 	 0.288794 	 0.135616 	 0.046652 	 0.012748 
2.840000 	 0.104592 	 0.373048 	 0.289473 	 0.136587 	 0.047186 	 0.012945 
2.850000 	 0.100869 	 0.371458 	 0.290139 	 0.137558 	 0.047723 	 0.013145 
2.860000 	 0.097163 	 0.369852 	 0.290794 	 0.138529 	 0.048263 	 0.013346 
2.870000 	 0.093472 	 0.368229 	 0.291436 	 0.139499 	 0.048806 	 0.013550 
2.880000 	 0.089798 	 0.366589 	 0.292066 	 0.140469 	 0.049352 	 0.013756 
2.890000 	 0.086141 	 0.364934 	 0.292683 	 0.141438 	 0.049901 	 0.013964 
2.900000 	 0.082500 	 0.363261 	 0.293288 	 0.142407 	 0.050454 	 0.014174 
2.910000 	 0.078876 	 0.361573 	 0.293880 	 0.143376 	 0.051010 	 0.014386 
